ds,y,kpx_demand_mwh,hour,minute,weekday,month,season,is_weekend,date_str,is_holiday,is_peak_hour,hour_sin,hour_cos,lag_1h,lag_24h,rolling_mean_3h
2023-11-26 04:00:00,6.666666666666666,40000.0,4,0,6,11,2,1,2023-11-26,0,0,0.8660254037844386,0.5000000000000001,6.814333333333333,7.210333333333333,6.765722222222223
2023-11-26 05:00:00,7.1786666666666665,43072.0,5,0,6,11,2,1,2023-11-26,0,0,0.9659258262890683,0.25881904510252074,6.666666666666666,6.803333333333333,6.886555555555556
2023-11-26 06:00:00,7.2875,43725.0,6,0,6,11,2,1,2023-11-26,0,0,1.0,6.123233995736766e-17,7.1786666666666665,7.118333333333333,7.044277777777778
2023-11-26 07:00:00,8.697,52182.0,7,0,6,11,2,1,2023-11-26,0,0,0.9659258262890683,-0.25881904510252063,7.2875,8.148,7.721055555555556
2023-11-26 08:00:00,8.663333333333332,51980.0,8,0,6,11,2,1,2023-11-26,0,0,0.8660254037844387,-0.4999999999999998,8.697,8.781666666666666,8.215944444444444
2023-11-26 09:00:00,8.074166666666667,48445.0,9,0,6,11,2,1,2023-11-26,0,0,0.7071067811865476,-0.7071067811865475,8.663333333333332,8.507333333333333,8.478166666666667
2023-11-26 10:00:00,7.408166666666666,44449.0,10,0,6,11,2,1,2023-11-26,0,0,0.49999999999999994,-0.8660254037844387,8.074166666666667,7.699166666666667,8.048555555555557
2023-11-26 11:00:00,8.9305,53583.0,11,0,6,11,2,1,2023-11-26,0,1,0.258819045102521,-0.9659258262890682,7.408166666666666,9.089333333333332,8.137611111111111
2023-11-26 12:00:00,8.711333333333332,52268.0,12,0,6,11,2,1,2023-11-26,0,1,1.2246467991473532e-16,-1.0,8.9305,8.933166666666667,8.35
2023-11-26 13:00:00,8.782499999999999,52695.0,13,0,6,11,2,1,2023-11-26,0,1,-0.2588190451025208,-0.9659258262890683,8.711333333333332,8.583333333333334,8.808111111111112
2023-11-26 14:00:00,7.528,45168.0,14,0,6,11,2,1,2023-11-26,0,0,-0.4999999999999997,-0.8660254037844388,8.782499999999999,7.604,8.34061111111111
2023-11-26 15:00:00,7.745333333333333,46472.0,15,0,6,11,2,1,2023-11-26,0,0,-0.7071067811865471,-0.7071067811865479,7.528,7.751333333333333,8.018611111111111
2023-11-26 16:00:00,7.688666666666666,46132.0,16,0,6,11,2,1,2023-11-26,0,0,-0.8660254037844385,-0.5000000000000004,7.745333333333333,8.062166666666666,7.654
2023-11-26 17:00:00,9.086,54516.0,17,0,6,11,2,1,2023-11-26,0,1,-0.9659258262890683,-0.25881904510252063,7.688666666666666,8.845166666666666,8.173333333333334
2023-11-26 18:00:00,9.0395,54237.0,18,0,6,11,2,1,2023-11-26,0,1,-1.0,-1.8369701987210297e-16,9.086,9.282833333333333,8.604722222222223
2023-11-26 19:00:00,9.190999999999999,55146.0,19,0,6,11,2,1,2023-11-26,0,1,-0.9659258262890684,0.2588190451025203,9.0395,9.378333333333334,9.105500000000001
2023-11-26 20:00:00,9.195833333333333,55175.0,20,0,6,11,2,1,2023-11-26,0,1,-0.8660254037844386,0.5000000000000001,9.190999999999999,8.737333333333334,9.142111111111111
2023-11-26 21:00:00,9.334666666666667,56008.0,21,0,6,11,2,1,2023-11-26,0,1,-0.7071067811865477,0.7071067811865474,9.195833333333333,9.059833333333334,9.2405
2023-11-26 22:00:00,7.539666666666666,45238.0,22,0,6,11,2,1,2023-11-26,0,0,-0.5000000000000004,0.8660254037844384,9.334666666666667,7.8965,8.690055555555556
2023-11-26 23:00:00,8.015666666666666,48094.0,23,0,6,11,2,1,2023-11-26,0,0,-0.25881904510252157,0.9659258262890681,7.539666666666666,7.83,8.296666666666669
2023-11-27 00:00:00,8.402333333333333,50414.0,0,0,0,11,2,0,2023-11-27,0,0,0.0,1.0,8.015666666666666,6.9126666666666665,7.98588888888889
2023-11-27 01:00:00,7.941833333333333,47651.0,1,0,0,11,2,0,2023-11-27,0,0,0.25881904510252074,0.9659258262890683,8.402333333333333,7.208833333333333,8.119944444444446
2023-11-27 02:00:00,8.356833333333332,50141.0,2,0,0,11,2,0,2023-11-27,0,0,0.49999999999999994,0.8660254037844387,7.941833333333333,6.816166666666667,8.233666666666666
2023-11-27 03:00:00,8.067166666666667,48403.0,3,0,0,11,2,0,2023-11-27,0,0,0.7071067811865476,0.7071067811865476,8.356833333333332,6.814333333333333,8.121944444444447
2023-11-27 04:00:00,7.852166666666666,47113.0,4,0,0,11,2,0,2023-11-27,0,0,0.8660254037844386,0.5000000000000001,8.067166666666667,6.666666666666666,8.092055555555556
2023-11-27 05:00:00,7.7915,46749.0,5,0,0,11,2,0,2023-11-27,0,0,0.9659258262890683,0.25881904510252074,7.852166666666666,7.1786666666666665,7.903611111111112
2023-11-27 06:00:00,8.355666666666666,50134.0,6,0,0,11,2,0,2023-11-27,0,0,1.0,6.123233995736766e-17,7.7915,7.2875,7.999777777777779
2023-11-27 07:00:00,9.899166666666666,59395.0,7,0,0,11,2,0,2023-11-27,0,0,0.9659258262890683,-0.25881904510252063,8.355666666666666,8.697,8.682111111111112
2023-11-27 08:00:00,9.5045,57027.0,8,0,0,11,2,0,2023-11-27,0,0,0.8660254037844387,-0.4999999999999998,9.899166666666666,8.663333333333332,9.253111111111112
2023-11-27 09:00:00,10.192666666666666,61156.0,9,0,0,11,2,0,2023-11-27,0,0,0.7071067811865476,-0.7071067811865475,9.5045,8.074166666666667,9.865444444444444
2023-11-27 10:00:00,9.070666666666666,54424.0,10,0,0,11,2,0,2023-11-27,0,0,0.49999999999999994,-0.8660254037844387,10.192666666666666,7.408166666666666,9.58927777777778
2023-11-27 11:00:00,10.141333333333334,60848.0,11,0,0,11,2,0,2023-11-27,0,1,0.258819045102521,-0.9659258262890682,9.070666666666666,8.9305,9.801555555555558
2023-11-27 12:00:00,10.399166666666666,62395.0,12,0,0,11,2,0,2023-11-27,0,1,1.2246467991473532e-16,-1.0,10.141333333333334,8.711333333333332,9.87038888888889
2023-11-27 13:00:00,10.192499999999999,61155.0,13,0,0,11,2,0,2023-11-27,0,1,-0.2588190451025208,-0.9659258262890683,10.399166666666666,8.782499999999999,10.244333333333335
2023-11-27 14:00:00,9.427666666666667,56566.0,14,0,0,11,2,0,2023-11-27,0,0,-0.4999999999999997,-0.8660254037844388,10.192499999999999,7.528,10.006444444444446
2023-11-27 15:00:00,8.615499999999999,51693.0,15,0,0,11,2,0,2023-11-27,0,0,-0.7071067811865471,-0.7071067811865479,9.427666666666667,7.745333333333333,9.411888888888889
2023-11-27 16:00:00,9.039,54234.0,16,0,0,11,2,0,2023-11-27,0,0,-0.8660254037844385,-0.5000000000000004,8.615499999999999,7.688666666666666,9.027388888888892
2023-11-27 17:00:00,10.374666666666666,62248.0,17,0,0,11,2,0,2023-11-27,0,1,-0.9659258262890683,-0.25881904510252063,9.039,9.086,9.343055555555557
2023-11-27 18:00:00,10.892333333333333,65354.0,18,0,0,11,2,0,2023-11-27,0,1,-1.0,-1.8369701987210297e-16,10.374666666666666,9.0395,10.102000000000002
2023-11-27 19:00:00,9.971499999999999,59829.0,19,0,0,11,2,0,2023-11-27,0,1,-0.9659258262890684,0.2588190451025203,10.892333333333333,9.190999999999999,10.412833333333333
2023-11-27 20:00:00,10.633833333333333,63803.0,20,0,0,11,2,0,2023-11-27,0,1,-0.8660254037844386,0.5000000000000001,9.971499999999999,9.195833333333333,10.499222222222224
2023-11-27 21:00:00,10.258666666666667,61552.0,21,0,0,11,2,0,2023-11-27,0,1,-0.7071067811865477,0.7071067811865474,10.633833333333333,9.334666666666667,10.288
2023-11-27 22:00:00,9.607833333333334,57647.0,22,0,0,11,2,0,2023-11-27,0,0,-0.5000000000000004,0.8660254037844384,10.258666666666667,7.539666666666666,10.16677777777778
2023-11-27 23:00:00,9.154,54924.0,23,0,0,11,2,0,2023-11-27,0,0,-0.25881904510252157,0.9659258262890681,9.607833333333334,8.015666666666666,9.673500000000002
2023-11-28 00:00:00,7.971666666666667,47830.0,0,0,1,11,2,0,2023-11-28,0,0,0.0,1.0,9.154,8.402333333333333,8.911166666666668
2023-11-28 01:00:00,8.388833333333332,50333.0,1,0,1,11,2,0,2023-11-28,0,0,0.25881904510252074,0.9659258262890683,7.971666666666667,7.941833333333333,8.504833333333334
2023-11-28 02:00:00,8.416,50496.0,2,0,1,11,2,0,2023-11-28,0,0,0.49999999999999994,0.8660254037844387,8.388833333333332,8.356833333333332,8.258833333333333
2023-11-28 03:00:00,7.949833333333333,47699.0,3,0,1,11,2,0,2023-11-28,0,0,0.7071067811865476,0.7071067811865476,8.416,8.067166666666667,8.251555555555557
2023-11-28 04:00:00,8.547666666666666,51286.0,4,0,1,11,2,0,2023-11-28,0,0,0.8660254037844386,0.5000000000000001,7.949833333333333,7.852166666666666,8.3045
2023-11-28 05:00:00,8.109166666666667,48655.0,5,0,1,11,2,0,2023-11-28,0,0,0.9659258262890683,0.25881904510252074,8.547666666666666,7.7915,8.202222222222224
2023-11-28 06:00:00,8.178333333333333,49070.0,6,0,1,11,2,0,2023-11-28,0,0,1.0,6.123233995736766e-17,8.109166666666667,8.355666666666666,8.27838888888889
2023-11-28 07:00:00,9.7575,58545.0,7,0,1,11,2,0,2023-11-28,0,0,0.9659258262890683,-0.25881904510252063,8.178333333333333,9.899166666666666,8.681666666666667
2023-11-28 08:00:00,9.7325,58395.0,8,0,1,11,2,0,2023-11-28,0,0,0.8660254037844387,-0.4999999999999998,9.7575,9.5045,9.222777777777779
2023-11-28 09:00:00,9.665166666666666,57991.0,9,0,1,11,2,0,2023-11-28,0,0,0.7071067811865476,-0.7071067811865475,9.7325,10.192666666666666,9.718388888888889
2023-11-28 10:00:00,9.0415,54249.0,10,0,1,11,2,0,2023-11-28,0,0,0.49999999999999994,-0.8660254037844387,9.665166666666666,9.070666666666666,9.479722222222222
2023-11-28 11:00:00,10.704666666666666,64228.0,11,0,1,11,2,0,2023-11-28,0,1,0.258819045102521,-0.9659258262890682,9.0415,10.141333333333334,9.803777777777778
2023-11-28 12:00:00,9.949,59694.0,12,0,1,11,2,0,2023-11-28,0,1,1.2246467991473532e-16,-1.0,10.704666666666666,10.399166666666666,9.898388888888888
2023-11-28 13:00:00,9.981833333333332,59891.0,13,0,1,11,2,0,2023-11-28,0,1,-0.2588190451025208,-0.9659258262890683,9.949,10.192499999999999,10.211833333333333
2023-11-28 14:00:00,8.7265,52359.0,14,0,1,11,2,0,2023-11-28,0,0,-0.4999999999999997,-0.8660254037844388,9.981833333333332,9.427666666666667,9.552444444444445
2023-11-28 15:00:00,9.446666666666667,56680.0,15,0,1,11,2,0,2023-11-28,0,0,-0.7071067811865471,-0.7071067811865479,8.7265,8.615499999999999,9.385000000000002
2023-11-28 16:00:00,9.039166666666667,54235.0,16,0,1,11,2,0,2023-11-28,0,0,-0.8660254037844385,-0.5000000000000004,9.446666666666667,9.039,9.07077777777778
2023-11-28 17:00:00,10.769833333333333,64619.0,17,0,1,11,2,0,2023-11-28,0,1,-0.9659258262890683,-0.25881904510252063,9.039166666666667,10.374666666666666,9.75188888888889
2023-11-28 18:00:00,10.8415,65049.0,18,0,1,11,2,0,2023-11-28,0,1,-1.0,-1.8369701987210297e-16,10.769833333333333,10.892333333333333,10.216833333333334
2023-11-28 19:00:00,10.962,65772.0,19,0,1,11,2,0,2023-11-28,0,1,-0.9659258262890684,0.2588190451025203,10.8415,9.971499999999999,10.857777777777779
2023-11-28 20:00:00,10.440333333333333,62642.0,20,0,1,11,2,0,2023-11-28,0,1,-0.8660254037844386,0.5000000000000001,10.962,10.633833333333333,10.747944444444448
2023-11-28 21:00:00,10.488,62928.0,21,0,1,11,2,0,2023-11-28,0,1,-0.7071067811865477,0.7071067811865474,10.440333333333333,10.258666666666667,10.63011111111111
2023-11-28 22:00:00,9.029833333333332,54179.0,22,0,1,11,2,0,2023-11-28,0,0,-0.5000000000000004,0.8660254037844384,10.488,9.607833333333334,9.986055555555556
2023-11-28 23:00:00,9.455333333333334,56732.0,23,0,1,11,2,0,2023-11-28,0,0,-0.25881904510252157,0.9659258262890681,9.029833333333332,9.154,9.657722222222224
2023-11-29 00:00:00,7.954,47724.0,0,0,2,11,2,0,2023-11-29,0,0,0.0,1.0,9.455333333333334,7.971666666666667,8.813055555555556
2023-11-29 01:00:00,8.0525,48315.0,1,0,2,11,2,0,2023-11-29,0,0,0.25881904510252074,0.9659258262890683,7.954,8.388833333333332,8.487277777777779
2023-11-29 02:00:00,8.604333333333333,51626.0,2,0,2,11,2,0,2023-11-29,0,0,0.49999999999999994,0.8660254037844387,8.0525,8.416,8.203611111111112
2023-11-29 03:00:00,8.357,50142.0,3,0,2,11,2,0,2023-11-29,0,0,0.7071067811865476,0.7071067811865476,8.604333333333333,7.949833333333333,8.337944444444446
2023-11-29 04:00:00,8.151833333333332,48911.0,4,0,2,11,2,0,2023-11-29,0,0,0.8660254037844386,0.5000000000000001,8.357,8.547666666666666,8.371055555555555
2023-11-29 05:00:00,8.477,50862.0,5,0,2,11,2,0,2023-11-29,0,0,0.9659258262890683,0.25881904510252074,8.151833333333332,8.109166666666667,8.328611111111112
2023-11-29 06:00:00,8.1965,49179.0,6,0,2,11,2,0,2023-11-29,0,0,1.0,6.123233995736766e-17,8.477,8.178333333333333,8.275111111111112
2023-11-29 07:00:00,9.8325,58995.0,7,0,2,11,2,0,2023-11-29,0,0,0.9659258262890683,-0.25881904510252063,8.1965,9.7575,8.835333333333335
2023-11-29 08:00:00,9.693999999999999,58164.0,8,0,2,11,2,0,2023-11-29,0,0,0.8660254037844387,-0.4999999999999998,9.8325,9.7325,9.241000000000001
2023-11-29 09:00:00,9.453833333333334,56723.0,9,0,2,11,2,0,2023-11-29,0,0,0.7071067811865476,-0.7071067811865475,9.693999999999999,9.665166666666666,9.660111111111112
2023-11-29 10:00:00,9.445666666666666,56674.0,10,0,2,11,2,0,2023-11-29,0,0,0.49999999999999994,-0.8660254037844387,9.453833333333334,9.0415,9.531166666666667
2023-11-29 11:00:00,10.323166666666665,61939.0,11,0,2,11,2,0,2023-11-29,0,1,0.258819045102521,-0.9659258262890682,9.445666666666666,10.704666666666666,9.74088888888889
2023-11-29 12:00:00,10.1325,60795.0,12,0,2,11,2,0,2023-11-29,0,1,1.2246467991473532e-16,-1.0,10.323166666666665,9.949,9.96711111111111
2023-11-29 13:00:00,10.115166666666667,60691.0,13,0,2,11,2,0,2023-11-29,0,1,-0.2588190451025208,-0.9659258262890683,10.1325,9.981833333333332,10.190277777777778
2023-11-29 14:00:00,9.479166666666666,56875.0,14,0,2,11,2,0,2023-11-29,0,0,-0.4999999999999997,-0.8660254037844388,10.115166666666667,8.7265,9.908944444444446
2023-11-29 15:00:00,8.905666666666667,53434.0,15,0,2,11,2,0,2023-11-29,0,0,-0.7071067811865471,-0.7071067811865479,9.479166666666666,9.446666666666667,9.500000000000002
2023-11-29 16:00:00,8.98,53880.0,16,0,2,11,2,0,2023-11-29,0,0,-0.8660254037844385,-0.5000000000000004,8.905666666666667,9.039166666666667,9.121611111111113
2023-11-29 17:00:00,10.329166666666666,61975.0,17,0,2,11,2,0,2023-11-29,0,1,-0.9659258262890683,-0.25881904510252063,8.98,10.769833333333333,9.404944444444446
2023-11-29 18:00:00,10.992833333333333,65957.0,18,0,2,11,2,0,2023-11-29,0,1,-1.0,-1.8369701987210297e-16,10.329166666666666,10.8415,10.100666666666667
2023-11-29 19:00:00,10.489166666666666,62935.0,19,0,2,11,2,0,2023-11-29,0,1,-0.9659258262890684,0.2588190451025203,10.992833333333333,10.962,10.603722222222222
2023-11-29 20:00:00,10.357333333333333,62144.0,20,0,2,11,2,0,2023-11-29,0,1,-0.8660254037844386,0.5000000000000001,10.489166666666666,10.440333333333333,10.613111111111111
2023-11-29 21:00:00,10.095333333333333,60572.0,21,0,2,11,2,0,2023-11-29,0,1,-0.7071067811865477,0.7071067811865474,10.357333333333333,10.488,10.313944444444445
2023-11-29 22:00:00,9.256499999999999,55539.0,22,0,2,11,2,0,2023-11-29,0,0,-0.5000000000000004,0.8660254037844384,10.095333333333333,9.029833333333332,9.903055555555556
2023-11-29 23:00:00,9.196,55176.0,23,0,2,11,2,0,2023-11-29,0,0,-0.25881904510252157,0.9659258262890681,9.256499999999999,9.455333333333334,9.515944444444445
2023-11-30 00:00:00,7.995833333333333,47975.0,0,0,3,11,2,0,2023-11-30,0,0,0.0,1.0,9.196,7.954,8.81611111111111
2023-11-30 01:00:00,8.104833333333334,48629.0,1,0,3,11,2,0,2023-11-30,0,0,0.25881904510252074,0.9659258262890683,7.995833333333333,8.0525,8.432222222222224
2023-11-30 02:00:00,8.0605,48363.0,2,0,3,11,2,0,2023-11-30,0,0,0.49999999999999994,0.8660254037844387,8.104833333333334,8.604333333333333,8.053722222222222
2023-11-30 03:00:00,8.215833333333332,49295.0,3,0,3,11,2,0,2023-11-30,0,0,0.7071067811865476,0.7071067811865476,8.0605,8.357,8.127055555555557
2023-11-30 04:00:00,8.454666666666666,50728.0,4,0,3,11,2,0,2023-11-30,0,0,0.8660254037844386,0.5000000000000001,8.215833333333332,8.151833333333332,8.243666666666668
2023-11-30 05:00:00,8.201666666666666,49210.0,5,0,3,11,2,0,2023-11-30,0,0,0.9659258262890683,0.25881904510252074,8.454666666666666,8.477,8.290722222222223
2023-11-30 06:00:00,8.214833333333333,49289.0,6,0,3,11,2,0,2023-11-30,0,0,1.0,6.123233995736766e-17,8.201666666666666,8.1965,8.29038888888889
2023-11-30 07:00:00,9.685,58110.0,7,0,3,11,2,0,2023-11-30,0,0,0.9659258262890683,-0.25881904510252063,8.214833333333333,9.8325,8.7005
2023-11-30 08:00:00,9.663,57978.0,8,0,3,11,2,0,2023-11-30,0,0,0.8660254037844387,-0.4999999999999998,9.685,9.693999999999999,9.187611111111112
2023-11-30 09:00:00,9.773,58638.0,9,0,3,11,2,0,2023-11-30,0,0,0.7071067811865476,-0.7071067811865475,9.663,9.453833333333334,9.707
2023-11-30 10:00:00,9.067166666666667,54403.0,10,0,3,11,2,0,2023-11-30,0,0,0.49999999999999994,-0.8660254037844387,9.773,9.445666666666666,9.501055555555556
2023-11-30 11:00:00,10.400666666666666,62404.0,11,0,3,11,2,0,2023-11-30,0,1,0.258819045102521,-0.9659258262890682,9.067166666666667,10.323166666666665,9.746944444444445
2023-11-30 12:00:00,10.411666666666667,62470.0,12,0,3,11,2,0,2023-11-30,0,1,1.2246467991473532e-16,-1.0,10.400666666666666,10.1325,9.959833333333336
2023-11-30 13:00:00,10.285333333333332,61712.0,13,0,3,11,2,0,2023-11-30,0,1,-0.2588190451025208,-0.9659258262890683,10.411666666666667,10.115166666666667,10.36588888888889
2023-11-30 14:00:00,9.141666666666666,54850.0,14,0,3,11,2,0,2023-11-30,0,0,-0.4999999999999997,-0.8660254037844388,10.285333333333332,9.479166666666666,9.946222222222223
2023-11-30 15:00:00,9.127166666666666,54763.0,15,0,3,11,2,0,2023-11-30,0,0,-0.7071067811865471,-0.7071067811865479,9.141666666666666,8.905666666666667,9.518055555555556
2023-11-30 16:00:00,9.536333333333333,57218.0,16,0,3,11,2,0,2023-11-30,0,0,-0.8660254037844385,-0.5000000000000004,9.127166666666666,8.98,9.26838888888889
2023-11-30 17:00:00,10.589166666666666,63535.0,17,0,3,11,2,0,2023-11-30,0,1,-0.9659258262890683,-0.25881904510252063,9.536333333333333,10.329166666666666,9.75088888888889
2023-11-30 18:00:00,10.986833333333333,65921.0,18,0,3,11,2,0,2023-11-30,0,1,-1.0,-1.8369701987210297e-16,10.589166666666666,10.992833333333333,10.370777777777777
2023-11-30 19:00:00,10.8705,65223.0,19,0,3,11,2,0,2023-11-30,0,1,-0.9659258262890684,0.2588190451025203,10.986833333333333,10.489166666666666,10.8155
2023-11-30 20:00:00,10.674999999999999,64050.0,20,0,3,11,2,0,2023-11-30,0,1,-0.8660254037844386,0.5000000000000001,10.8705,10.357333333333333,10.844111111111113
2023-11-30 21:00:00,10.636333333333333,63818.0,21,0,3,11,2,0,2023-11-30,0,1,-0.7071067811865477,0.7071067811865474,10.674999999999999,10.095333333333333,10.727277777777777
2023-11-30 22:00:00,9.2005,55203.0,22,0,3,11,2,0,2023-11-30,0,0,-0.5000000000000004,0.8660254037844384,10.636333333333333,9.256499999999999,10.170611111111112
2023-11-30 23:00:00,9.020833333333332,54125.0,23,0,3,11,2,0,2023-11-30,0,0,-0.25881904510252157,0.9659258262890681,9.2005,9.196,9.619222222222222
2023-12-01 00:00:00,8.121833333333333,48731.0,0,0,4,12,2,0,2023-12-01,0,0,0.0,1.0,9.020833333333332,7.995833333333333,8.781055555555556
2023-12-01 01:00:00,8.365666666666666,50194.0,1,0,4,12,2,0,2023-12-01,0,0,0.25881904510252074,0.9659258262890683,8.121833333333333,8.104833333333334,8.502777777777778
2023-12-01 02:00:00,8.119166666666667,48715.0,2,0,4,12,2,0,2023-12-01,0,0,0.49999999999999994,0.8660254037844387,8.365666666666666,8.0605,8.202222222222224
2023-12-01 03:00:00,8.024166666666666,48145.0,3,0,4,12,2,0,2023-12-01,0,0,0.7071067811865476,0.7071067811865476,8.119166666666667,8.215833333333332,8.169666666666666
2023-12-01 04:00:00,7.9206666666666665,47524.0,4,0,4,12,2,0,2023-12-01,0,0,0.8660254037844386,0.5000000000000001,8.024166666666666,8.454666666666666,8.021333333333335
2023-12-01 05:00:00,7.7425,46455.0,5,0,4,12,2,0,2023-12-01,0,0,0.9659258262890683,0.25881904510252074,7.9206666666666665,8.201666666666666,7.895777777777778
2023-12-01 06:00:00,8.267833333333334,49607.0,6,0,4,12,2,0,2023-12-01,0,0,1.0,6.123233995736766e-17,7.7425,8.214833333333333,7.977000000000001
2023-12-01 07:00:00,9.6135,57681.0,7,0,4,12,2,0,2023-12-01,0,0,0.9659258262890683,-0.25881904510252063,8.267833333333334,9.685,8.541277777777779
2023-12-01 08:00:00,9.878333333333334,59270.0,8,0,4,12,2,0,2023-12-01,0,0,0.8660254037844387,-0.4999999999999998,9.6135,9.663,9.253222222222226
2023-12-01 09:00:00,9.850833333333332,59105.0,9,0,4,12,2,0,2023-12-01,0,0,0.7071067811865476,-0.7071067811865475,9.878333333333334,9.773,9.78088888888889
2023-12-01 10:00:00,8.743,52458.0,10,0,4,12,2,0,2023-12-01,0,0,0.49999999999999994,-0.8660254037844387,9.850833333333332,9.067166666666667,9.490722222222225
2023-12-01 11:00:00,10.1035,60621.0,11,0,4,12,2,0,2023-12-01,0,1,0.258819045102521,-0.9659258262890682,8.743,10.400666666666666,9.565777777777777
2023-12-01 12:00:00,10.457333333333333,62744.0,12,0,4,12,2,0,2023-12-01,0,1,1.2246467991473532e-16,-1.0,10.1035,10.411666666666667,9.767944444444446
2023-12-01 13:00:00,9.949,59694.0,13,0,4,12,2,0,2023-12-01,0,1,-0.2588190451025208,-0.9659258262890683,10.457333333333333,10.285333333333332,10.169944444444445
2023-12-01 14:00:00,9.555833333333332,57335.0,14,0,4,12,2,0,2023-12-01,0,0,-0.4999999999999997,-0.8660254037844388,9.949,9.141666666666666,9.987388888888889
2023-12-01 15:00:00,9.135166666666667,54811.0,15,0,4,12,2,0,2023-12-01,0,0,-0.7071067811865471,-0.7071067811865479,9.555833333333332,9.127166666666666,9.546666666666667
2023-12-01 16:00:00,9.448,56688.0,16,0,4,12,2,0,2023-12-01,0,0,-0.8660254037844385,-0.5000000000000004,9.135166666666667,9.536333333333333,9.379666666666667
2023-12-01 17:00:00,10.629833333333332,63779.0,17,0,4,12,2,0,2023-12-01,0,1,-0.9659258262890683,-0.25881904510252063,9.448,10.589166666666666,9.737666666666668
2023-12-01 18:00:00,10.567499999999999,63405.0,18,0,4,12,2,0,2023-12-01,0,1,-1.0,-1.8369701987210297e-16,10.629833333333332,10.986833333333333,10.215111111111112
2023-12-01 19:00:00,10.545833333333333,63275.0,19,0,4,12,2,0,2023-12-01,0,1,-0.9659258262890684,0.2588190451025203,10.567499999999999,10.8705,10.581055555555556
2023-12-01 20:00:00,10.442,62652.0,20,0,4,12,2,0,2023-12-01,0,1,-0.8660254037844386,0.5000000000000001,10.545833333333333,10.674999999999999,10.518444444444446
2023-12-01 21:00:00,9.777166666666666,58663.0,21,0,4,12,2,0,2023-12-01,0,1,-0.7071067811865477,0.7071067811865474,10.442,10.636333333333333,10.255
2023-12-01 22:00:00,8.756166666666667,52537.0,22,0,4,12,2,0,2023-12-01,0,0,-0.5000000000000004,0.8660254037844384,9.777166666666666,9.2005,9.658444444444445
2023-12-01 23:00:00,8.771333333333333,52628.0,23,0,4,12,2,0,2023-12-01,0,0,-0.25881904510252157,0.9659258262890681,8.756166666666667,9.020833333333332,9.101555555555557
2023-12-02 00:00:00,6.666666666666666,40000.0,0,0,5,12,2,1,2023-12-02,0,0,0.0,1.0,8.771333333333333,8.121833333333333,8.064722222222224
2023-12-02 01:00:00,7.024166666666666,42145.0,1,0,5,12,2,1,2023-12-02,0,0,0.25881904510252074,0.9659258262890683,6.666666666666666,8.365666666666666,7.48738888888889
2023-12-02 02:00:00,6.666666666666666,40000.0,2,0,5,12,2,1,2023-12-02,0,0,0.49999999999999994,0.8660254037844387,7.024166666666666,8.119166666666667,6.785833333333334
2023-12-02 03:00:00,6.79,40740.0,3,0,5,12,2,1,2023-12-02,0,0,0.7071067811865476,0.7071067811865476,6.666666666666666,8.024166666666666,6.826944444444446
2023-12-02 04:00:00,7.0024999999999995,42015.0,4,0,5,12,2,1,2023-12-02,0,0,0.8660254037844386,0.5000000000000001,6.79,7.9206666666666665,6.8197222222222225
2023-12-02 05:00:00,7.012833333333333,42077.0,5,0,5,12,2,1,2023-12-02,0,0,0.9659258262890683,0.25881904510252074,7.0024999999999995,7.7425,6.935111111111112
2023-12-02 06:00:00,7.034333333333333,42206.0,6,0,5,12,2,1,2023-12-02,0,0,1.0,6.123233995736766e-17,7.012833333333333,8.267833333333334,7.0165555555555565
2023-12-02 07:00:00,8.349333333333334,50096.0,7,0,5,12,2,1,2023-12-02,0,0,0.9659258262890683,-0.25881904510252063,7.034333333333333,9.6135,7.465500000000001
2023-12-02 08:00:00,8.461,50766.0,8,0,5,12,2,1,2023-12-02,0,0,0.8660254037844387,-0.4999999999999998,8.349333333333334,9.878333333333334,7.948222222222223
2023-12-02 09:00:00,8.5895,51537.0,9,0,5,12,2,1,2023-12-02,0,0,0.7071067811865476,-0.7071067811865475,8.461,9.850833333333332,8.466611111111112
2023-12-02 10:00:00,7.985166666666666,47911.0,10,0,5,12,2,1,2023-12-02,0,0,0.49999999999999994,-0.8660254037844387,8.5895,8.743,8.345222222222224
2023-12-02 11:00:00,8.655,51930.0,11,0,5,12,2,1,2023-12-02,0,1,0.258819045102521,-0.9659258262890682,7.985166666666666,10.1035,8.40988888888889
2023-12-02 12:00:00,9.088333333333333,54530.0,12,0,5,12,2,1,2023-12-02,0,1,1.2246467991473532e-16,-1.0,8.655,10.457333333333333,8.576166666666667
2023-12-02 13:00:00,9.262333333333332,55574.0,13,0,5,12,2,1,2023-12-02,0,1,-0.2588190451025208,-0.9659258262890683,9.088333333333333,9.949,9.00188888888889
2023-12-02 14:00:00,8.029,48174.0,14,0,5,12,2,1,2023-12-02,0,0,-0.4999999999999997,-0.8660254037844388,9.262333333333332,9.555833333333332,8.793222222222223
2023-12-02 15:00:00,7.772333333333333,46634.0,15,0,5,12,2,1,2023-12-02,0,0,-0.7071067811865471,-0.7071067811865479,8.029,9.135166666666667,8.354555555555555
2023-12-02 16:00:00,8.025833333333333,48155.0,16,0,5,12,2,1,2023-12-02,0,0,-0.8660254037844385,-0.5000000000000004,7.772333333333333,9.448,7.94238888888889
